Tweet,Class
أنتم هكذا ... تصارعون أخوتكم في الإسلام و تدعمون الفاسدين كالسيسي و من على شاكلته ... قبحكم الله,-1
اخوي صالح انا مو ضد ولا مع مرسي بس عندي استفسار بسيط هل صحيح انه سمح ليران بناء حسينات,0
لاتفكر اني ابحث شيء يسيء الضن في مرسي بلاعكس بس كنت اتجادل مع شخص واعطاني هالمعلومات وحبيت اتاكد,0
عاش الرئيس الدكتور #محمد_مرسي عاش وشكراً لصاحب فكرة إعادة التغريد من الحساب وقريب الرئيس نفسه هيغرد منه إن شاء الله #الرئيس,0
"يعني أحداث الاتحادية دي إجراءات ثورية ،!!!!؟؟  تصدق ظلمتك امرسي . #بصقه_بحجم_السماء قبحك الله انت وشرزمتك المجرمة",-1
ملعون ابو كذبك الشعب مقتلش في بعضه..انتم الي قتلم وحرقتم المسلمين,-1
"""شعب مصر العظيم  أهنئكم بالعام الهجري الجديد والوطن في ذروة ثورته ، وشبابه في أوج عزمهم ونفاذ كلمتهم #الرئيس""",0
كل عام و انت طيب يا ريس ناصرا للحق منصورا به إن شآء الله :)),0
كس أمك,-2
ايه يابنت العرص يالبه جه سيدك ده يامتناكه,-2
عام أسود على دماغ اللى خلفوك وجابوك يابن الزوانى أنت وجماعتك الوسخة وابن كوم الفواحش اللى قاعد بيتويت ده,-2
أهو فش غل هعمل إيه يعنى,-1
صحيح هوفي ذروة ثورته.ولكن على من يرهبه ويقتل جيشه ممن خرج من عباءة جماعتك الخبيثه التي انت باب خيشها.واستخدموك حتى لقيت مصيرك,-1
ربما يكون الاخوان قد فشلوا سياسيا ولكنهم لم يفشلوا وطنيا ولم يكذبوا ولم يتآمروا ولم يقتلوا المصريين,0
مرسي وجماعته هم احرص الناس علي الدول العربية وعلي أمنها ويموتون دونها ولا يسفكون دما ابدا وكل هذا محض افتراء,0
ياله ياهبل يابن الاهبل هي ناقصه ميتين أمك علي المسا ياله يابن العبيطه علي زنزنتك انت جي من بره والا من جوا يابلحه,-2
ايه ياشرموطه روحت شقة العرص بتاعكو ولا لسه يابنت المتناكه,-2
أصارح الإخوة المسيحيين بأني لاأشعر براحةكبيرة لتلك العلاقات الفاترةالتي لاتخطئها عين خلف الابتسامات والزيارات واللقاءات البروتوكولية #الرئيس,0
الاعلام بيفضحكم عشان كده بتهاجموه,-1
"""سلام عليكم@Lamees_Alhadidi  أسأل الله تعالى أن يفضحك في الدنيا ويفضحك على رأس الخلائق يوم القيامة""",-1
"عدد من القتلى اليوم، والوضع ع وشك الانفجار، ثم يأتي مدعي الشريعة لينكر ع سياسي في عنقه ملايين الناس مسألةجزئية، ليهنك الفقه أبافوزي",0
"""""مدعي الشريعة"" كلمة ماهي طيبة منك أخي عبدالرحمن، سامحك الله، على ماذا تنكر علي؟ خالفت الشريعة بماذا؟""",0
ايه الكلام العبيط دا!!,-1
كس امك بجد يعني من غير هزار من قلبي وإلهي,-2
لم نفسك دة رمز لبلد احترم بلدك على الاقل ناس زبالة,-2
"كلاب الفلول و #جبهة_الانقاذ تعوي في كل مكان، لا تعبأ بهؤلاء الحثالة تجار الدم والملحدين منهم",-2
سيبك انت .كنت مسخرة يا ريس الله ينور وبرضو كالعادة مفهمتش اى حاجة =)) .. الخلاصة انك بتأكد اهمية رحيلك يوم 30... وصلت يا برنس,-1
تواضروس كاذب ومتامر لعنة الله عليه,-1
"الكل يعلم ان كل اخواني او بيحترمهم يتحسسون اقفيتهم العريضة منذ ديسمبر٢٠١٢ فكل مصري قد طبع كفه عليها،دعهم يحترقون ولا توجد لهم مراهم #مصر",0
"سهل أوي إن أي شخص يبقى جبان ، يضربك ويجري ، بالضبط زي ما بيعمل أي حيوان !!",-1
يامعرص انا وقفت قدامك نصف ساعه ولم تتجرأ تمد أيدك انت كلب زي العرص الكبير ال اسمه السيسي جبناء,-2
انت قفاك وجعك للدرجة دي ومخليك بتهرتل ومش عارف بتقول ايه .. ع الاقل الاخوان كانت الدولة نفسها ضدهم بس انت اتظبطت بنيويورك,-2
"""قهر قهر قهر اولع ياكلب كلنا يوسف الحسيني وهنفضل نحبه ونتابعه """,-2
 انا لا هولع ولا حاجة.. شوفي الحسيني اللي عمللي بلوك مسكين.. هيموت نفسو من كثر ما خاد على قفاه,-1
"""قدع يوسف يعملك بلوك  وبالشبشب على فمك يا ايها الديوث وانت معارض ليوسف مالك بتتنطط زي القرد في كل تغريده""",-2
مادام بتشتمي يبقى انتي من فصيلة الحسيني المفضوح. نفسي أعرف ليه كلاب السيسي ما فيهمش واحد مؤدب.,-1
الاخوان مايشتموش ياض ياخول طب كس امك وكس اختك وكس جارتك والحسيني سيد اهلك ياكلب,-2
محروقين منك علشان انت معلم عليهم وفاضحهم هو ده تمامهم قلة الأدب  ... اوعي تزعل نفسك لو خرج العيب من أهل العيب يبقي عادي,-1
لا ياروح امك ايدنا احنا الى بقت معلمه ع قفا امه,-2
٢٠ خروف ب ٨٠ قرن ( علامة رابعة ) واقفين قدام مقر إقامة #الرئيس #السيسي في #نيويورك بيشتموا كالعادة و قالك اعداد غفيرة :) #مصر #تحيا_مصر,-1
و الله ما في بقرون و معرص غيرك يا عفش يا كلب ساويرس النجس,-2
اظهر الفروقات الخمس بين هذين الاخوين واكسب معانا خيشت رز. ,0
حضرتك ليه حاطط صورتك؟ مش الصورة اللي عالشمال دي صورة حضرتك برضو؟,-1
والله انتي ادرى  اكيد بتشوفي اللي على اليمين لما بيروحلك بالليل ولا ايه؟,-1
وكام خروف بكام قرن رافعين صورة السيسى وبيهتفوا طمنا ؟؟,-1
الراجل الذي ضرب #العرص #يوسف_الحسيني على قفاه يجب عليه غسل يده عشر مرات إحداها بالتراب لان الحسيني انجس من 🐶 الكلب #مصر,-2
خلي الكلاب الي شتمتك في امريكا اولاد جهاد النكاح يجوا هنا مصر واحنا ننيك ابوهم وهلهم واحد واحد,-2
طب ماتيجي انت احسن ولا قاقولك ابعتلي امك او اختك تلقيهم خلوين و ملظلظين,-2
ليه يا كس امك هما احفاد جهاد النكاح زي امك وأختك يا خول يالي رئيسك ومرشدك في السجن بيعملوا مديحه يا عرص,-2
انت واخد بالك انت بتغلط بس انا عزرك انا لو  دا لو و عمر اي واحد حر هيكون مكانك يا معرص ان كل الامهاد زي امك فتحه رجليها,-2
"""معلومة:لجنة ال٥٠تم تشكيلها بمعرفة رؤوس الدولة ومنهم #السيسي اتعجب:ممن اكتشفوا فجأة ان الدستور لا يصلح بعد تعليق #الرئيس ،لعن الله المنافقين""",0
"""اهدى بس عشان أول لما ها يدعوا لتعديل الدستور أنت أول واحد هاتقول نعم""",-1
ضحكتي يلا على اساس انك حقاني أوي ده انت اكبر منافق شوفته ف حياتي يامعرض 😑 قال ايه كنت بحترمك😷كتك القرف مطبلاتي,-1
عملتلي بلوك يامطبلاتي 😂😂😂 كتك وكسه,-1
أنت غبى با حسينى...كيف سيتم تفعيل المادة الخاصة بتحديد حد أدنى كنسبة من الدخل القومى للانفاق على الصحة ...,-1
 فعلا لعن الله المنافقين سوري يا يوسف انت اللي قلت,-1
انت يا إما كنت عارف انه دستور مش كويس وبطبل ليه تبقى منافق ..وإما لسه مقتنع إنه كويس بعد ما رئيسك قال غير كده تبقى جاهل,-1
وربنا يلعنك فاكر حلقة امبارح,-1
"""العيب و اللعنة مش على المعرضين و المنافقين لوحدهم  العيب على اللى قابل التعريض و النفاق و ما بيقولشى لا و لا عيب""",0
"""الشيطان أحمد شاهين نعى الدستور دا من سنتين في اتصال مع عمرو أديب .. أعلن وفاته قبل مولده  ما تقوليش فلك   لعب كبار الإنس""",-1
 انت اول المنافقين والاعلام يجب ان يتتطهر من امثلكم,-1
"""#اليوم_السابع |  يوسف الحسينى تعليقا على #قانون_مكافحة_الإرهاب : ""كنت عاوزه أشد من كدا""""",0
"هذا الصنف من البشر أشبه بالكلاب المدللة ، لا يستقوي إلا بوجود صاحبه . ومن الطبيعي أن يتمسك ببقاء حكم العسكر .",-2
اشد من كده هيطلع من بقك يا آه يا آه,-1
اذا كان هو كده والارهابين رادو عليه باالعتف ده ولو بقي اشد هيهدو البلد يااستاذ يوسف,0
 انت وصولي ومطبلاتي مع اي حد وكل حد,-1
"""انا مكنتش متخيل ان الواد ده كلب ومعرص للدرجادى""",-2
 يا جماعه مفيش راجل يدهوله اشد من كده ؟,-2
كلب,-2
التعريص لا دين له و لا وطن,-2
الله يرحم اول ما ظهرت وكان شكلك تحفة لا لبسك متناسق ولا افكارك ..كل اللوم على باسم يوسف اعطاك شهرة لا تستحقها ...,-1
حد يدهوله اشد من كده او نادوا الفيل من الجنينه هو ده اللي هيدهوله اشد حاجه في الدنيا بس الحسيني يجهزها ويوسعها للفيل,-2
"تلبية لرغبتكم،الليلة حصريا نعيدعرض اخطر وثيقتين اصليتين من داخل مجلس الوزراء القطري حول تمويل الجزيرة وتعذيب ابن عم تميم #طلعت_ريحتكم #قطر",0
ولَك يا فطيس يابن التيس فضائحكم  غطت المعموره فوقك خرا وتحت خرا يابن الخرا وبقول اففففففففففففففف ريحه خرا حمار الذي يسمعلك,-2
حضرتك من الشخصيات الوثخة بصراحة يا يوسف بجد والله وطبال جيد,-2
والله يا كلب سويرس هتعيش كلب وتموت كلب,-2
شكرا علي.الاعادة الحلقة متميزة وانا عن نفسي شفتها تاني شكرا يا يوسف,0
"تخية عطرة من الادن ،انا من متابعيك ،احتاح منك مساعدة كيف يمكنتي التواصل",0
ياوطنى  انت وسوارس,-2
الراجل بيقول وثائق ايه لزمه الشتيمة,0
انت وسخ ونتن ياليتك تسب قطر بس حتى السعودية ماسلمت من قلة تربيتك ياحثالة,-2
"""ياد يا عبيط يا ابن العبيطة الوسم ""الهاشتاق"" #طلعت_ريحتكم يتكلم عن فساد الحكومة اللبنانية يا خريج المدارس الصليبية """,-2
سيبك من قطر وتلهي في الفقر اللي عاصركم ومذمة التسول اللي بليتوا العالم معاكم جاتك خيبة يابن فيفي ونت شكلك عامل زي البطة .,-2
امتنع عن شراء اللحوم الحمراء و مصنعاتها و اقرص ودن التاجر الجشع و يمكن الحكومة تخشن شوية #بلاها_لحمة,0
في الكويت هناك حملة شعبية لمقاطعة شراء السمك بسبب ارتفاع أسعاره الجنونية  ...,0
من يوم موضوع لحم الحمير وانا ممتنعه عن اللحمة بلاها قرف #بلاها_لحمه,0
"""ياريتكم تخوضوا الحرب الخارجية بنفس ضراوة ما تفعلون بالداخل  ردوا ع مرتزقة الجزيرة الذين يعيثون هنا فسادا وتشويها.!""",0
"""يعنى انتى مش هتاكلى لحمه هاتقدرى انتم اكلتوا مصر جت ع اللحمه يعنى انه لا يفلح الظالمون""",-1
وانت علي بالك بتاخد راتب من التليفزيون زي راتب وزير وبتقول ممتنع عن اكل اللحمة. امال الفقراء يعملوا ايه ياكلوا طووب,0
"""ومين يقرص ودن تجار الوطن محتكرى صكوك الوطنيه من اعلاميين و سياسيين و عسكر  يا  ابن العلمانيين""",-1
شكرا روح لامك,-2
"فيه افراد من الحكومة مستفادة من الاسعاردي ، زي ما هي مستفادة من اسعار الغذاء والحديد والاسمنت والاعلاف والعربيات والسلاح",0
كداب و شكلك مقضيها سيمون فيميه,-1
مش دة الحل يا برنس الحل فى ان الدولة تمنع ذبح العجول البتلو والاناث وتدعم الاعلاف للمربيين زى زمان الجزار  لا علاقة لةاكيد بلاها لحمه بس ياريت بتوع الفراخ  ميستغلوش الموقف,0
"مابين انظمة احترفت الشجب والتنديد وبين ميلشيات عفنة احترفت المزايدة ستظل القضية العربية #فلسطين كما هى،هذه نكبتنا #مصر #السعودية #الإمارات",0
للاسف الميليشيات العفنه ضيعت القضية.الفلسطينية !!,0
والله لو نزلوا الشوارع وناموا فيها وجابوا شلل لاسرائيل حانشوف ندعمهم ازتي,0
"""نكبة ليه بس هو إحنا بنستمد الشعارات والطهارة غير منها وهى ورقة التوت اللى بنغطى بيها مساؤنا وأفعالنا دى نعمة لكتير مش نكبة""",0
بس يا عرص,-2
مابين خونه ومرتزقه تضيع القضيه ولا عزاء لشهداء ضحوا بارواحهم من اجل لا شئ,0
"""لا فرق بين نفايات بيروت في الشارع واعلام مصر في الفضاء كلهم  زبالة""",-1
"وما دام امثالك يتقدمون ركب الامة، فلن ينصلح حال الامة",-1
روح انت حررها  كلم السيس يحررها يقولون إنه بطل,-1
دلوقتي اللي افتكرت تتكلم عنها يا شيخ اتلهي,-1
مش هو ده الواد الحسيني بيحاول يفهمنا انه مثقف هه ماشي,-1
العجيب فهمي هويدي ينتقد #الإمارات لتمويلها إقامة مراكز بحثية لمكافحة الإرهاب #السادة_المحترمون,0
"""انا لو منك أكتب مقال ناري عن فهمي هويدي وتسميه""هويدي والشيزوفرينيا""(:""",-1
مش لازم يكتب عن فهمي هويدي المهم انه يرجع يكتب وخلاص :),0
فهمي هويدي هو أحد خوارج العصر كلاب النار واللذين يتاجرون بالدين والدين منهم براء هؤلاء لاوطن لهم ولا دين لهم,-1
ماذا تريد ايها الحمار الابله من هذه التغريده اتفووووو عليك وعلى اللى مشغلينك,-2
الحق يا چو .. جددوا تصريح الخطابة للمعتوه برهامي 3 شهور,-1
الغريبة انك مش فاهم ان رباط حذاء فهمى هويدى بكل الأرجوزات امثالك,-1
ماذ تتوقعون من أشباه الرجال وماذ تتوقعون من إعلام تلفون العملة,-1
ولماذا انت تنتقد كل من يعمل على استقرار مصر بحجة حكوك الانسان والحيوان بطل تسخين وحرب على الشرطة والجيش ومصر منك لله,-1
ومن انت كي تنتقد الاستاذ الكبير فهمي هويدي ... لكنه يستحق تطاولك لانه خاف من بطش ديكتاتور انتم كلابه,-1
كمان الأستاذ فهمي هويدي قامة سياسية كبيرة ايش دخل الاقزام اللي زيك,-1
مقاتلات الرافال ستحلق بسماء القاهرة والجيزة فى الثانية والربع ظهرا #مصر #تحيا_مصر #السيسي,0
..هو احنا بنحارب حد ..الناس عايز شغل ...الناس كل يوم بتموت ...الله يحرقكم بجاز يا اعلام العار,-2
هتحيا ازاى ول ما اشكالك متصدرين اعلامها,-1
امك اسمها حنفي,-2
يترى حطير بحنيه علشان متزعجش حضرتك ...وما تنتقدهاش كعادتك,0
هو ده اخرهم.لكن فشل ساحق فى كل شىء خلال ستين سنة,-1
"""تحيا مصر #ام_الدنيا يارب مصر دايماً من نصر لنصر احفظ بلادنا يارب واملاها من خيرك""",0
....عسكر فاشلون ..وانتم ايها الاعلاميون كاذبون ...مش محتاجين طائرات ...الناس محتاجة تأكل ...وتشرب ...احناعندنا طائرات كثيرة,-1
"واكلنا ايه نشرب عليه ميه؟؟ اللي معاه قرش محيره يجيب سرب طيارات ويطيره!!افادتوا الشعب الجعان بأيه،علمتوهم وسكنتوهم فين؟؟",-1
السيسي اشتري الرافال وسافر في اكتر من دوله علشان العالم يعترف بدموي زي السيسي بالمناسبه انا كنت سيسي لكن شوفت طبل وقمع وزمر,-1
طبل تعيش عارض تتوقف,-1
"""الحكومة توافق على إطلاق اسم المستشار هشام بركات على ميدان ""رابعة"" سابقا #مصر #تحيا_مصر #السيسي""",0
تغير الاسامي مبيرجعش حق رابعه العدويه اسم كبير مش متسمي عشان الاخوان .. ما هو ده تمامهم ومتنسوش تقفلو محطة السادات ..,-1
"""النائب العام لم يكن محامى الشعب لم يحارب قضايا الفساد بل سيتم التصالح مع حسين سالم وعصابة مبارك هيادى انجازات السيسى""",-1
""" احاه ده بجد ؟  ايه الغباء ده ؟ وهو هشام بركات عمل ايه قدام رابعة العدوية ؟""",-2
ده الي بيسموه شغل حموات لامؤخذة,-1
ان شاء الله كده المكان سيتطهر من الرجس الأخواني بعدما حوله الأخوان الي مرحاضاً كبير لقطاع طرق وهاربين من احكام,-1
انت اهبل ولا شكل كده هو بتسميه الميدان ربنا بينسي الحق اتقوا الله ستحاسبون وهتترمي ف قبر لوحدك هتقابل ربنا ازاي,-1
قتلوه عشان يعدموا السجناء وسموا ميدان الأبطال علي اسمه ..فعلا شوية معرصين. .............,-2
احسن بالعند فى اخوانا البعدا,-1
انت اخيب مل أنجبت ماسرر,-1
عاش العرص عاش,-2
#رصد | #شاهد.. رجال دين أجازوا الجنس والخمر وسماع الأغاني,0
هؤلاء دعاه على ابواب جهنم كما اخبرنا المصطفى صلى الله عليه وسلم,0
هؤلاء رجال دين ؟؟؟!!!  شيء عجيب ... هم عبيد للسيسي فقط ...,-1
عليهم من ربهم ما يستحقون,0
علماء السوء,-1
خاف ربك يارصد لم نسمع هذا الاسفاف الا على موقع رصد,-1
عمم على رمم,-1
"""حسبنا الله ونعم الوكيل ﻻ لﻻسف الشرفاء في السجون""",0
الله يخدهم ويريحنا من اشكالهم,-1
لاهم رجال ولالهم علاقة بدين وخاصة الآديان السماوية كلها حرمت الرزائل التي يحلها هؤلاء الآدعياء ودين الاسلام اكمل وآصح دين,0
القراءن - جامع شامل - هو دستورى - اما هؤلاء الزنادقة وامثالهم سحقا لهم - سحقا,-1
#رصد | #السيسي يصدر قرارا جمهوريا بفرض ضريبة على تذاكر السفر للخارج,0
برافوا يا عرص انا عايزك تفشخ ام الشعب ابن القحبه وتخليه يسب ويلعن اليوم اللى انتخبك فيه,-2
هذا الشعب - الا قليلا - يستحق السيسي وما دونه,-1
لسنا قليلاً لكن خوفنا قاهرنا,0
السكوت له ضريبة وثمن كما ان الاعتراض له ضريبة وثمن,0
صدقت ثمن الإعتراض الموت والنفى ثمن السكوت الخزى والعار,0
ربنا ينتقم منك ياشيخ,-1
ده انت دنييي,-1
هتدفعو يعني هتدفعو,0
عمركم يااهل مصر ماراح تشوفون اكلب من السيسي نذل وحقير لابعد درجه,-1
الله بنتقم منك السيسي شوية وهايفرض ضرائب على الهوا اللي الشعب بيتنفسه وضريبة لانهم لسة عايشين,-1
#رصد | بلاغ للنائب العام يتهم الفنانة #انتصار بالتحريض على الفسق والفجور,0
القحبة لما تتوب بتعرص,-2
انتصار - لديها توكيل - خليجى - دولى - والله ما حد داخل مصر يقدر يعمل لها حاجة -,0
مستنقع زباله,-1
نعم تحريض على الفسق والقلة الادب كفانا اشكال وسخه كانت زمان تكرم بافعاله الدنيئه وكفى مصر الان السبكى وافلامه الخارجه عن الخلق,-2
دي بنت وسخة,-2
لم أكن أتصور أنّ مصر اليوم بهذه الو قاحة....لعنة الله على الليبرالية .....يا أهل مصر أفيقوا...قبل أن تحل الكارثة..,-1
اصلا من يحكم مصر ومن يحرك مصر هم الفسقه ومن يقدم مصر للعالم ويشوه صورتها اعلامها اصبحت مصر للاسف دوله منحطه بسببهم وبسبب تشويههم,-1
شخصيه معفنه,-1
ودت الزانيه ان يكن كل النساء. زواني,-2
لازم يشغلوا البقر المصري بقضايا تافة مثل حزب الزور الي يقول المراء تجامع زوجها بعد الموت,-1
"""#رصد | #شاهد | ""المصري"" بعد استبعادها: ""مرشحين صوروا أفلام إباحية واتقبلوا""""",-2
اصبري شويه حترقصي في مجلس الشوري محتاجينك هناك يا ريسه,-1
فنانة مين ياعم... هو كل عاهرة صارت فنانة وللا آيه ؟؟؟,-1
البرلمان من غيرك ملوش طعم,0
"""سما المصري بعد استبعادها . هل هي فقط من تستحق الاستبعاد؟  سمك ، لبن، تمر هندي""",0
ههههه دي دعاية انتخابية يا جااااااهلة,-1
هو علشان السيسي مبسوط معاك معناه لازم ترشحي نفسك في البرلمان,0
طارق النهرى لكن انت اوسخ منهم,-1
مخرج مشهد ٣٠ سونيا تقصد خالد يوسف تعني انه مثلها سيء السمعه خسئتي ده احلي من الشرف مفيش !!!,0
"""سما المصري كانت الأمل الوحيد للترفيه وأمتاع طرابيش مجلس النواب  سما المصري تقصد في تصريحها مخرج العري والدعاره خالد يوسف""",-1
والله حرام دي تتمنع اومال حنتفرج على مين يا كلاب,-1
"""#رصد | بعد قرار وضع صور #السيسي على الحملات السياحية.. ""فيس بوك"": عقبال قطونيل""",-1
"""وساعتها بقي هيقولوا في الاعلان #القطن_بيتكلم_بيادة :)""",-1
من صناديق الزبالة - الى حملات السياحة,-1
الجاسوس الامريكي وكل اسرائيل موشيه السيسي,-1
"""يستحق هذا الرجل التكريم المناسب له و يليق به ان توضع صوره على جميع الملابس الداخليه  نيالك يا عم السيسي....""",-1
"ايه الشرباااات ده ؟بتقولوا اي هبل في اي حته ،انا صعبان عليه الناس اللي مقتنعه بالهلفطه دى بس معلش ،قليل الحيله معدوش غير الهلفطه",-1
السيسي غايظكم ليه ياخرفان كنتو عايزين تتحكمو في مصر يا كلاب الشعب ضربكم بالجزمه ودا أقل واجب,-2
يعني دي سحنه تجيب سياحه يا ناس ؟ دي سحنه تجيب مرض بالكتير,-1
يعني دي سحنه تجيب سياحه يا ناس ؟ دي سحنه تجيب مرض بالكتير,-1
لاحول ولاقوة الا بالله,0
ابشركم ااسياحه حتتوقف نهائبا,0
"""#رصد | مغردون يرشحون ""#مرسي"" لنيل جائزة #نوبل للسلام""",0
وده وهو ماسك حمامة السلام,0
وهو نحسبه حاز شهادة صدق الإيمان,0
كان حيرفع شان مصر ولو كان موجود ما تجرا ال سعود على اليمن  . ليس لانه اخواني لا فقط لان فيه روح الحاكم العادل . مجرد راي شخصي,0
لو حرامي كان نفع مع ولاد الكلب و العرص السيسي,-2
غبي ضيع مصر,-1
ياخد جائزة الهبل فى الكلام ياشبكه زباله,-1
هو كان ممكن ياخدها بس فى الشرعية ........اكتر واحد قال الكلمة دى فى خطابه ....حافظ مش فاهم هههههههههههههههه,-1
لهى سلم على قلبه يأخد اجله هو وعشيرته كلها نوبل مين لمرسى بطيخة..,-1
هوا راجل كويس.. بس مش توصل لنوبل ..,0
ارجو ان لاينالها لأنها جائز ة مشبوهه فلم ينالهاالامن باع قضية.  دينه اووطنه,-1
#رصد | #مقالات | محمود عليان يكتب : متى يفيق المصريون من وهم #السيسي ؟,0
يفيقون  عندما يستقيل,0
لما تفوق انت من وهم الاخونه,0
لما تبطلو انقلابات علي بعضكم البعض هههههههههههه,0
"""عندما يفيق مساطيل الشعب المصري لحظتها سيفيق المصريين من أوهام العرص الأهطل أستبعد أن يفيق المصريين من حالة السٌكر التي هم عليها""",-2
ومتى يفيق الإخوان من وهم عودة الحلوف مرسى,-1
مجلة رصد و محمود عليان انتو كلاب وعندكو زهايمر السيسي رئيسكم وزاللكم وحارءكم يا خونه السيسي حابس دمكم ولا تقدرو تلمسوه يامعفنين,-2
هانفوق لما امك تبيض ياكلب,-2
كس امك,-2
معلش هو المخدر قوي كتير,0
عندما يصاب الجميع بهذا الوباء,0
#رصد | وائل غنيم يعلن عودته إلى الكتابة: سأسرد تفاصيل الـ5 سنوات الماضية,0
ربنا ينتقم منك با عميل اﻻمريكان,-1
خاف علي نفسك خلاص اخرك رصاصه بالنسبه لاي حد بيعترض علي كلام من السلطه الحاليه,-1
كلب و  ﻻ يسوى,-1
روح في داهية,-1
كما لو أنه عندة الحقيقة كاملة,0
"""ربنا ينتاقم منك ومن أمثالك  خربتها وسلمتها للعسكر بغباءك انت وأمثالك""",-1
ههههههههه هو كتب من مصر ولا من أمريكا بس شوف اهم حاجه انك تتهم الاخوان,0
عميل وانكشف  ولو راجل امشى فى اى شارع مصرى,-1
سنوات سوده علينا وانت بتنعم بالدولارات ومش فارق معاك,-1
خيانه وعماله انت اهبل صح ولا غلط,-1
#رصد | #السبكي: إمكانياتي لا تسمح لي بإنتاج أفلام دينية,0
الاباحية فقط !!!,-2
ياواد يا مؤمن,-1
"""بس تسمحلك تنتج افلام دعارة ووساخه وعري واغراء ومجون وفواحش لكن افلام دينيه  لا يعععععععع""",-2
لا نريد أفلاما دينية من سوقة ومرتزقة يحملون فكرا صهيو صليبي.. أيها السبكي سحقا لك وبعدا لأفلامك الهابطة الساقطة!,-2
متخصصون لافلام الدعاره,-2
امكانياتك تسمح لك بانتاج افلام هابطه وكلها اسفاف يامتخلف,-1
غضب ربنا باين على وشك,-1
"""ازاي واحد متخلف عامل افلام اباحيه ويعمل افلام دينيه ، ياخى منك لله ومن امثالك  اتفووووووووو  عليك""",-1
معقواله االسبكي  اكبر مخروج   في  مصر مش  معاها  سيواله انتاج فلام ديني,-1
الله يحرقك وياخدك استغفر الله حتى شكلك دعارة,-2
#رصد | قناة CBC تصف قتلى اليهود بالشهداء.. وأبو خليل: إعلام صهيوني,-1
يا جماعة هذه القناة CBC قناة مسثمرين صهاينة بإدارة مصرية,-1
القناة قدمت إعتذار عن الوصف ده ياشبكة دعارة اﻹخوان ياأنجاس,-2
"""حمارة  بتهق اخلاق الحمير  السيسية  بتاع  الرفس حمارهم الكبير  عرص سيسى مركوب الكل: يهود نصارى حتى اثيوبيا ركبته""",-2
محدش يلوم عليهم في حد ممكن يقول علي اخواته غير كدا,0
ربنا ياخدكم,-1
غلطة معد بدليل انه وصف الفلسطيني بالشهيد برده بس يا عيني الاخوان و دلاديلهم افلسوا نهائيا و مش لاقيين حاجه يقولوها,-1
ليس جديد على اعلام العار حتى اعتذارهم ان صح لدرء الرماد عن العيون,-1
خسئوا! هم معتدون ظالمون قتلة؛وعدل اللهسيدخلهم جهنم إن شاء الله!,0
اوسخ من اعلامنا مفيش .,-2
 الا لعنة الله على الانقلابيين انهم يهدموا ثوابت عشناها وتربينا عليها اجيال متوالية ان الصهاينة مغتصبون لارضنا العربية وهم قتلة!,-1
في مصر فقط: يتم استبعاد راقصة من الترشح للبرلمان لان الرقص دليل على سوء السلوك و بشكل كبار اللصوص وعملاء الامن قائمة انتخابية تفوز بالاغلبية,0
عملاء الأمن يا حقير؟ لو عملاء يبقو تبع أجهزة أمن بلدهم.. إنت تبع أجهزة أمن مين يا حقير؟ أمريكا ولا فرنسا ولا ولا؟,-1
بقولك ايه يا مدام نفرتاري ممكت تقرقشي جذر حالتك هتتحسن,-1
"لا أقرقش أمثالك يا حقير وأمثال الكداب علاء وحالتي كدة بتبقى فل، غور بلوك",-2
إذا كنتى امرأة فأنت اقذر واغبى النساء,-1
"لازم تقول كدة يا حقير، ان كنتو بتحتقر مصر نفسها مش هتحتقرو اللي يدافع عنها..اتفووو بلوك",-1
الرقاصين احسن من المعرصين,-2
زعلان عليها دى كدة هترقصلك لوحدك . الشعب شبع رقص خلاص وشبع تدليس وخلط للحقائق وكذب لتحقيق مصالح شخصيه البلد بتنضف ولسه هتنضف !!!,-1
"و ليه مكتبتش عن رفض اوراق احمد عز ولا انت بتلعب على أجندة الحريات يا عميل ، اللي زيك ما يستاهلش يشم هواها اساسا",-1
"كلام ملتوي يراد به وصم المرشحين بما لا يمكن إثباته ، مجرد محاولة إتهام بدون معنى .. عيب عليك انت مفروض اديب",-1
عيلاء متكيف هناك ونايم على بطنه وسايب شوية خولات يشتموا بداله اقولكم خليها تاكلكم يا علوق مصر مش حترجع لورا يا شوية شواذ,-2
العدالة ﻻ تتحقق بتخفيف الظلم جزئيا وانما بازالة اسبابه.مبروك للمفرج عنهم ولكن ماذا عن الاف المعتقلين ولماذا الابقاء على قانون التظاهر الباطل,0
والله يوم ما يسجونك لوزع شربات علي البلد كلها والله ربنا يريحنا من اشكالكم دي للابد يلعن يناير علي مجايبها مع اني نزلت فيها,-1
اخرسي ياقحبة يابن الزنا والعهر والشرمطة,-2
كس ام دين امك يا حودة,-2
هتعيش عميل وتموت حقير,-1
مش احسنوما يعيش قواد زي ابوك يبن الزنا والعهر,-2
انت اكبر عميل ضد الوطن ياريت يعتقلوك انت ونرتاح منك,-1
الاسواني اشرف من امك النجسة يابن للنجس,-2
"فلتذهب إلى الجحيم أنت وكرمان وأيمن نور وحمزاوى والمرزوقى والبرادعى وكل من يسير فى ركابكم ومن هو على شاكلتكم ، يا لئام مصر",-1
"انت توهمت انك كاتب والمعلوم لدى الجميع أنك سارق ، خائن تخون وطنك من أجل حفنة من الدولارات ، ياحقير ، تأكل على كل الموائد",-1
يسقط حكم العسكر,-1
